시도,중분류,시군구,소분류,읍면동,영문 표기
전라남도,36030,순천시,36030560,조곡동,Jogok-dong
전라남도,36030,순천시,36030570,덕연동,Deogyeon-dong
전라남도,36030,순천시,36030580,풍덕동,Pungdeok-dong
전라남도,36030,순천시,36030590,남제동,Namje-dong
전라남도,36030,순천시,36030600,저전동,Jeojeon-dong
전라남도,36030,순천시,36030610,장천동,Jangcheon-dong
전라남도,36030,순천시,36030620,중앙동,Jungang-dong
전라남도,36030,순천시,36030630,도사동,Dosa-dong
전라남도,36030,순천시,36030660,왕조1동,Wangjo 1(il)dong
전라남도,36030,순천시,36030670,왕조2동,Wangjo 2(i)dong
전라남도,36040,나주시,,,Naju-si
전라남도,36040,나주시,36040110,남평읍,Nampyeong-eup
전라남도,36040,나주시,36040310,세지면,Seji-myeon
전라남도,36040,나주시,36040320,왕곡면,Wanggok-myeon
전라남도,36040,나주시,36040330,반남면,Bannam-myeon
전라남도,36040,나주시,36040340,공산면,Gongsan-myeon
전라남도,36040,나주시,36040350,동강면,Donggang-myeon
전라남도,36040,나주시,36040360,다시면,Dasi-myeon
전라남도,36040,나주시,36040370,문평면,Munpyeong-myeon
전라남도,36040,나주시,36040380,노안면,Noan-myeon
전라남도,36040,나주시,36040390,금천면,Geumcheon-myeon
전라남도,36040,나주시,36040400,산포면,Sanpo-myeon
전라남도,36040,나주시,36040410,다도면,Dado-myeon
전라남도,36040,나주시,36040420,봉황면,Bonghwang-myeon
전라남도,36040,나주시,36040510,송월동,Songwol-dong
전라남도,36040,나주시,36040520,영강동,Yeonggang-dong
전라남도,36040,나주시,36040540,금남동,Geumnam-dong
전라남도,36040,나주시,36040550,성북동,Seongbuk-dong
전라남도,36040,나주시,36040580,영산동,Yeongsan-dong
전라남도,36040,나주시,36040600,이창동,Ichang-dong
전라남도,36040,나주시,36040610,빛가람동,Bitgaram-dong
전라남도,36060,광양시,,,Gwangyang-si
전라남도,36060,광양시,36060110,광양읍,Gwangyang-eup
전라남도,36060,광양시,36060310,봉강면,Bonggang-myeon
전라남도,36060,광양시,36060320,옥룡면,Ongnyong-myeon
전라남도,36060,광양시,36060330,옥곡면,Okgok-myeon
전라남도,36060,광양시,36060340,진상면,Jinsang-myeon
전라남도,36060,광양시,36060350,진월면,Jinwol-myeon
전라남도,36060,광양시,36060360,다압면,Daap-myeon
전라남도,36060,광양시,36060510,골약동,Golyak-dong
전라남도,36060,광양시,36060530,중마동,Jungma-dong
전라남도,36060,광양시,36060540,광영동,Gwangyeong-dong
전라남도,36060,광양시,36060560,금호동,Geumho-dong
전라남도,36060,광양시,36060550,태인동,Taein-dong
전라남도,36510,담양군,,,Damyang-gun
전라남도,36510,담양군,36510110,담양읍,Damyang-eup
전라남도,36510,담양군,36510310,봉산면,Bongsan-myeon
전라남도,36510,담양군,36510320,고서면,Goseo-myeon
전라남도,36510,담양군,36510420,가사문학면,Gasamunhak-myeon
전라남도,36510,담양군,36510340,창평면,Changpyeong-myeon
전라남도,36510,담양군,36510350,대덕면,Daedeok-myeon
전라남도,36510,담양군,36510360,무정면,Mujeong-myeon
전라남도,36510,담양군,36510370,금성면,Geumseong-myeon
전라남도,36510,담양군,36510380,용면,Yong-myeon
전라남도,36510,담양군,36510390,월산면,Wolsan-myeon
전라남도,36510,담양군,36510400,수북면,Subuk-myeon
전라남도,36510,담양군,36510410,대전면,Daejeon-myeon
전라남도,36520,곡성군,,,Gokseong-gun
전라남도,36520,곡성군,36520110,곡성읍,Gokseong-eup
전라남도,36520,곡성군,36520310,오곡면,Ogok-myeon
전라남도,36520,곡성군,36520320,삼기면,Samgi-myeon
전라남도,36520,곡성군,36520330,석곡면,Seokgok-myeon
전라남도,36520,곡성군,36520340,목사동면,Moksadong-myeon
전라남도,36520,곡성군,36520350,죽곡면,Jukgok-myeon
전라남도,36520,곡성군,36520360,고달면,Godal-myeon
전라남도,36520,곡성군,36520370,옥과면,Okgwa-myeon
전라남도,36520,곡성군,36520380,입면,Ip-myeon
전라남도,36520,곡성군,36520390,겸면,Gyeom-myeon
전라남도,36520,곡성군,36520400,오산면,Osan-myeon
전라남도,36530,구례군,,,Gurye-gun
전라남도,36530,구례군,36530110,구례읍,Gurye-eup
전라남도,36530,구례군,36530310,문척면,Muncheok-myeon
전라남도,36530,구례군,36530320,간전면,Ganjeon-myeon
전라남도,36530,구례군,36530330,토지면,Toji-myeon
전라남도,36530,구례군,36530340,마산면,Masan-myeon
전라남도,36530,구례군,36530350,광의면,Gwangui-myeon
전라남도,36530,구례군,36530360,용방면,Yongbang-myeon
전라남도,36530,구례군,36530370,산동면,Sandong-myeon
전라남도,36550,고흥군,,,Goheung-gun
전라남도,36550,고흥군,36550110,고흥읍,Goheung-eup
전라남도,36550,고흥군,36550120,도양읍,Doyang-eup
전라남도,36550,고흥군,36550310,풍양면,Pungyang-myeon
전라남도,36550,고흥군,36550320,도덕면,Dodeok-myeon
전라남도,36550,고흥군,36550330,금산면,Geumsan-myeon
전라남도,36550,고흥군,36550340,도화면,Dohwa-myeon
전라남도,36550,고흥군,36550350,포두면,Podu-myeon
전라남도,36550,고흥군,36550360,봉래면,Bongnae-myeon
전라남도,36550,고흥군,36550380,점암면,Jeomam-myeon
전라남도,36550,고흥군,36550400,과역면,Gwayeok-myeon
전라남도,36550,고흥군,36550410,남양면,Namyang-myeon
전라남도,36550,고흥군,36550420,동강면,Donggang-myeon
전라남도,36550,고흥군,36550430,대서면,Daeseo-myeon
전라남도,36550,고흥군,36550440,두원면,Duwon-myeon
전라남도,36550,고흥군,36550390,영남면,Yeongnam-myeon
전라남도,36550,고흥군,36550370,동일면,Dongil-myeon
전라남도,36560,보성군,,,Boseong-gun
전라남도,36560,보성군,36560110,보성읍,Boseong-eup
전라남도,36560,보성군,36560120,벌교읍,Beolgyo-eup
전라남도,36560,보성군,36560310,노동면,Nodong-myeon
전라남도,36560,보성군,36560320,미력면,Miryeok-myeon
전라남도,36560,보성군,36560330,겸백면,Gyeombaek-myeon
전라남도,36560,보성군,36560340,율어면,Yureo-myeon
전라남도,36560,보성군,36560350,복내면,Bongnae-myeon
전라남도,36560,보성군,36560360,문덕면,Mundeok-myeon
전라남도,36560,보성군,36560370,조성면,Joseong-myeon
전라남도,36560,보성군,36560380,득량면,Deungnyang-myeon
전라남도,36560,보성군,36560390,회천면,Hoecheon-myeon
전라남도,36560,보성군,36560400,웅치면,Ungchi-myeon
전라남도,36570,화순군,,,Hwasun-gun
전라남도,36570,화순군,36570110,화순읍,Hwasun-eup
전라남도,36570,화순군,36570310,한천면,Hancheon-myeon
전라남도,36570,화순군,36570320,춘양면,Chunyang-myeon
전라남도,36570,화순군,36570330,청풍면,Cheongpung-myeon
전라남도,36570,화순군,36570340,이양면,Iyang-myeon
전라남도,36570,화순군,36570350,능주면,Neungju-myeon
전라남도,36570,화순군,36570360,도곡면,Dogok-myeon
전라남도,36570,화순군,36570370,도암면,Doam-myeon
전라남도,36570,화순군,36570380,이서면,Iseo-myeon
전라남도,36570,화순군,36570430,백아면,Baega-myeon
전라남도,36570,화순군,36570400,동복면,Dongbok-myeon
전라남도,36570,화순군,36570440,사평면,Sapyeong-myeon
전라남도,36570,화순군,36570420,동면,Dong-myeon
전라남도,36580,장흥군,,,Jangheung-gun
전라남도,36580,장흥군,36580110,장흥읍,Jangheung-eup
전라남도,36580,장흥군,36580120,관산읍,Gwansan-eup
전라남도,36580,장흥군,36580130,대덕읍,Daedeok-eup
전라남도,36580,장흥군,36580310,용산면,Yongsan-myeon
전라남도,36580,장흥군,36580320,안양면,Anyang-myeon
전라남도,36580,장흥군,36580330,장동면,Jangdong-myeon
전라남도,36580,장흥군,36580340,장평면,Jangpyeong-myeon
전라남도,36580,장흥군,36580350,유치면,Yuchi-myeon
전라남도,36580,장흥군,36580360,부산면,Busan-myeon
전라남도,36580,장흥군,36580370,회진면,Hoejin-myeon
전라남도,36590,강진군,,,Gangjin-gun
전라남도,36590,강진군,36590110,강진읍,Gangjin-eup
전라남도,36590,강진군,36590310,군동면,Gundong-myeon
전라남도,36590,강진군,36590320,칠량면,Chillyang-myeon
전라남도,36590,강진군,36590330,대구면,Daegu-myeon
전라남도,36590,강진군,36590350,도암면,Doam-myeon
전라남도,36590,강진군,36590360,신전면,Sinjeon-myeon
전라남도,36590,강진군,36590370,성전면,Seongjeon-myeon
전라남도,36590,강진군,36590380,작천면,Jakcheon-myeon
전라남도,36590,강진군,36590390,병영면,Byeongyeong-myeon
전라남도,36590,강진군,36590400,옴천면,Omcheon-myeon
전라남도,36590,강진군,36590340,마량면,Maryang-myeon
전라남도,36600,해남군,,,Haenam-gun
전라남도,36600,해남군,36600110,해남읍,Haenam-eup
전라남도,36600,해남군,36600310,삼산면,Samsan-myeon
전라남도,36600,해남군,36600320,화산면,Hwasan-myeon
전라남도,36600,해남군,36600330,현산면,Hyeonsan-myeon
전라남도,36600,해남군,36600340,송지면,Songji-myeon
전라남도,36600,해남군,36600350,북평면,Bukpyeong-myeon
전라남도,36600,해남군,36600360,북일면,Bugil-myeon
전라남도,36600,해남군,36600370,옥천면,Okcheon-myeon
전라남도,36600,해남군,36600380,계곡면,Gyegok-myeon
전라남도,36600,해남군,36600390,마산면,Masan-myeon
전라남도,36600,해남군,36600400,황산면,Hwangsan-myeon
전라남도,36600,해남군,36600410,산이면,Sani-myeon
전라남도,36600,해남군,36600420,문내면,Munnae-myeon
전라남도,36600,해남군,36600430,화원면,Hwawon-myeon
전라남도,36610,영암군,,,Yeongam-gun
전라남도,36610,영암군,36610110,영암읍,Yeongam-eup
전라남도,36610,영암군,36610120,삼호읍,Samho-eup
전라남도,36610,영암군,36610310,덕진면,Deokjin-myeon
전라남도,36610,영암군,36610320,금정면,Geumjeong-myeon
전라남도,36610,영암군,36610330,신북면,Sinbuk-myeon
전라남도,36610,영암군,36610340,시종면,Sijong-myeon
전라남도,36610,영암군,36610350,도포면,Dopo-myeon
전라남도,36610,영암군,36610360,군서면,Gunseo-myeon
전라남도,36610,영암군,36610370,서호면,Seoho-myeon
전라남도,36610,영암군,36610380,학산면,Haksan-myeon
전라남도,36610,영암군,36610390,미암면,Miam-myeon
전라남도,36620,무안군,,,Muan-gun
전라남도,36620,무안군,36620110,무안읍,Muan-eup
전라남도,36620,무안군,36620120,일로읍,Illo-eup
전라남도,36620,무안군,36620130,삼향읍,Samhyang-eup
전라남도,36620,무안군,36620320,몽탄면,Mongtan-myeon
전라남도,36620,무안군,36620330,청계면,Cheonggye-myeon
전라남도,36620,무안군,36620340,현경면,Hyeongyeong-myeon
전라남도,36620,무안군,36620350,망운면,Mangun-myeon
전라남도,36620,무안군,36620360,해제면,Haeje-myeon
전라남도,36620,무안군,36620370,운남면,Unnam-myeon
전라남도,36630,함평군,,,Hampyeong-gun
전라남도,36630,함평군,36630110,함평읍,Hampyeong-eup
전라남도,36630,함평군,36630310,손불면,Sonbul-myeon
전라남도,36630,함평군,36630320,신광면,Singwang-myeon
전라남도,36630,함평군,36630330,학교면,Hakgyo-myeon
전라남도,36630,함평군,36630340,엄다면,Eomda-myeon
전라남도,36630,함평군,36630350,대동면,Daedong-myeon
전라남도,36630,함평군,36630360,나산면,Nasan-myeon
전라남도,36630,함평군,36630370,해보면,Haebo-myeon
전라남도,36630,함평군,36630380,월야면,Worya-myeon
전라남도,36640,영광군,,,Yeonggwang-gun
전라남도,36640,영광군,36640110,영광읍,Yeonggwang-eup
전라남도,36640,영광군,36640120,백수읍,Baeksu-eup
전라남도,36640,영광군,36640130,홍농읍,Hongnong-eup
전라남도,36640,영광군,36640310,대마면,Daema-myeon
전라남도,36640,영광군,36640320,묘량면,Myoryang-myeon
전라남도,36640,영광군,36640330,불갑면,Bulgap-myeon
전라남도,36640,영광군,36640340,군서면,Gunseo-myeon
전라남도,36640,영광군,36640350,군남면,Gunnam-myeon
전라남도,36640,영광군,36640360,염산면,Yeomsan-myeon
전라남도,36640,영광군,36640370,법성면,Beopseong-myeon
전라남도,36640,영광군,36640380,낙월면,Nagwol-myeon
전라남도,36650,장성군,,,Jangseong-gun
전라남도,36650,장성군,36650110,장성읍,Jangseong-eup
전라남도,36650,장성군,36650310,진원면,Jinwon-myeon
전라남도,36650,장성군,36650320,남면,Nam-myeon
전라남도,36650,장성군,36650330,동화면,Donghwa-myeon
전라남도,36650,장성군,36650340,삼서면,Samseo-myeon
전라남도,36650,장성군,36650350,삼계면,Samgye-myeon
전라남도,36650,장성군,36650360,황룡면,Hwangnyong-myeon
전라남도,36650,장성군,36650370,서삼면,Seosam-myeon
전라남도,36650,장성군,36650380,북일면,Bugil-myeon
전라남도,36650,장성군,36650390,북이면,Bugi-myeon
전라남도,36650,장성군,36650400,북하면,Bukha-myeon
전라남도,36660,완도군,,,Wando-gun
전라남도,36660,완도군,36660110,완도읍,Wando-eup
전라남도,36660,완도군,36660120,금일읍,Geumil-eup
전라남도,36660,완도군,36660130,노화읍,Nohwa-eup
전라남도,36660,완도군,36660310,군외면,Gunoe-myeon
전라남도,36660,완도군,36660320,신지면,Sinji-myeon
전라남도,36660,완도군,36660330,고금면,Gogeum-myeon
전라남도,36660,완도군,36660340,약산면,Yaksan-myeon
전라남도,36660,완도군,36660350,청산면,Cheongsan-myeon
전라남도,36660,완도군,36660360,소안면,Soan-myeon
전라남도,36660,완도군,36660370,금당면,Geumdang-myeon
전라남도,36660,완도군,36660380,보길면,Bogil-myeon
전라남도,36660,완도군,36660390,생일면,Saengil-myeon
전라남도,36670,진도군,,,Jindo-gun
전라남도,36670,진도군,36670110,진도읍,Jindo-eup
전라남도,36670,진도군,36670310,군내면,Gunnae-myeon
전라남도,36670,진도군,36670320,고군면,Gogun-myeon
전라남도,36670,진도군,36670330,의신면,Uisin-myeon
전라남도,36670,진도군,36670340,임회면,Imhoe-myeon
전라남도,36670,진도군,36670350,지산면,Jisan-myeon
전라남도,36670,진도군,36670360,조도면,Jodo-myeon
전라남도,36680,신안군,,,Sinan-gun
전라남도,36680,신안군,36680110,지도읍,Jido-eup
전라남도,36680,신안군,36680120,압해읍,Aphae-eup
전라남도,36680,신안군,36680310,증도면,Jeungdo-myeon
전라남도,36680,신안군,36680320,임자면,Imja-myeon
전라남도,36680,신안군,36680330,자은면,Jaeun-myeon
전라남도,36680,신안군,36680340,비금면,Bigeum-myeon
전라남도,36680,신안군,36680350,도초면,Docho-myeon
전라남도,36680,신안군,36680360,흑산면,Heuksan-myeon
전라남도,36680,신안군,36680370,하의면,Haui-myeon
전라남도,36680,신안군,36680380,신의면,Sinui-myeon
전라남도,36680,신안군,36680390,장산면,Jangsan-myeon
전라남도,36680,신안군,36680400,안좌면,Anjwa-myeon
전라남도,36680,신안군,36680410,팔금면,Palgeum-myeon
전라남도,36680,신안군,36680420,암태면,Amtae-myeon
,,,,,
경상북도,,,,,Gyeongsangbuk-do
경상북도,37010,포항시,,,Pohang-si
경상북도,37011,남구,,,Nam-gu
경상북도,37011,남구,37011110,구룡포읍,Guryongpo-eup
경상북도,37011,남구,37011120,연일읍,Yeonil-eup
경상북도,37011,남구,37011130,오천읍,Ocheon-eup
경상북도,37011,남구,37011310,대송면,Daesong-myeon
경상북도,37011,남구,37011320,동해면,Donghae-myeon
경상북도,37011,남구,37011330,장기면,Janggi-myeon
경상북도,37011,남구,37011350,호미곶면,Homigot-myeon
경상북도,37011,남구,37011600,상대동,Sangdae-dong
경상북도,37011,남구,37011610,해도동,Haedo-dong
경상북도,37011,남구,37011550,송도동,Songdo-dong
경상북도,37011,남구,37011560,청림동,Cheongnim-dong
경상북도,37011,남구,37011570,제철동,Jecheol-dong
경상북도,37011,남구,37011580,효곡동,Hyogok-dong
경상북도,37011,남구,37011590,대이동,Daei-dong
경상북도,37012,북구,,,Buk-gu
경상북도,37012,북구,37012110,흥해읍,Heunghae-eup
경상북도,37012,북구,37012310,신광면,Singwang-myeon
경상북도,37012,북구,37012320,청하면,Cheongha-myeon
경상북도,37012,북구,37012330,송라면,Songna-myeon
경상북도,37012,북구,37012340,기계면,Gigye-myeon
경상북도,37012,북구,37012350,죽장면,Jukjang-myeon
경상북도,37012,북구,37012360,기북면,Gibuk-myeon
경상북도,37012,북구,37012670,중앙동,Jungang-dong
경상북도,37012,북구,37012580,양학동,Yanghak-dong
경상북도,37012,북구,37012680,죽도동,Jukdo-dong
경상북도,37012,북구,37012610,용흥동,Yongheung-dong
경상북도,37012,북구,37012630,우창동,Uchang-dong
경상북도,37012,북구,37012640,두호동,Duho-dong
경상북도,37012,북구,37012650,장량동,Jangnyang-dong
경상북도,37012,북구,37012660,환여동,Hwanyeo-dong
경상북도,37020,경주시,,,Gyeongju-si
경상북도,37020,경주시,37020110,감포읍,Gampo-eup
경상북도,37020,경주시,37020120,안강읍,Angang-eup
경상북도,37020,경주시,37020130,건천읍,Geoncheon-eup
경상북도,37020,경주시,37020140,외동읍,Oedong-eup
경상북도,37020,경주시,37020390,문무대왕면,Munmudaewang-myeon
경상북도,37020,경주시,37020320,양남면,Yangnam-myeon
경상북도,37020,경주시,37020330,내남면,Naenam-myeon
경상북도,37020,경주시,37020340,산내면,Sannae-myeon
경상북도,37020,경주시,37020350,서면,Seo-myeon
경상북도,37020,경주시,37020360,현곡면,Hyeongok-myeon
경상북도,37020,경주시,37020370,강동면,Gangdong-myeon
경상북도,37020,경주시,37020380,천북면,Cheonbuk-myeon
경상북도,37020,경주시,37020510,중부동,Jungbu-dong
경상북도,37020,경주시,37020680,황오동,Hwango-dong
경상북도,37020,경주시,37020550,성건동,Seonggeon-dong
경상북도,37020,경주시,37020690,황남동,Hwangnam-dong
경상북도,37020,경주시,37020590,선도동,Seondo-dong
경상북도,37020,경주시,37020580,월성동,Wolseong-dong
경상북도,37020,경주시,37020620,용강동,Yonggang-dong
경상북도,37020,경주시,37020630,황성동,Hwangseong-dong
경상북도,37020,경주시,37020640,동천동,Dongcheon-dong
경상북도,37020,경주시,37020660,불국동,Bulguk-dong
경상북도,37020,경주시,37020670,보덕동,Bodeok-dong
경상북도,37030,김천시,,,Gimcheon-si
경상북도,37030,김천시,37030110,아포읍,Apo-eup
경상북도,37030,김천시,37030310,농소면,Nongso-myeon
경상북도,37030,김천시,37030320,남면,Nam-myeon
경상북도,37030,김천시,37030330,개령면,Gaeryeong-myeon
경상북도,37030,김천시,37030340,감문면,Gammun-myeon
경상북도,37030,김천시,37030350,어모면,Eomo-myeon
경상북도,37030,김천시,37030360,봉산면,Bongsan-myeon
경상북도,37030,김천시,37030370,대항면,Daehang-myeon
경상북도,37030,김천시,37030380,감천면,Gamcheon-myeon
경상북도,37030,김천시,37030390,조마면,Joma-myeon
경상북도,37030,김천시,37030400,구성면,Guseong-myeon
경상북도,37030,김천시,37030410,지례면,Jirye-myeon
경상북도,37030,김천시,37030420,부항면,Buhang-myeon
경상북도,37030,김천시,37030430,대덕면,Daedeok-myeon
경상북도,37030,김천시,37030440,증산면,Jeungsan-myeon
경상북도,37030,김천시,37030600,자산동,Jasan-dong
경상북도,37030,김천시,37030610,평화남산동,Pyeonghwanamsan-dong
경상북도,37030,김천시,37030550,양금동,Yanggeum-dong
경상북도,37030,김천시,37030560,대신동,Daesin-dong
경상북도,37030,김천시,37030580,대곡동,Daegok-dong
경상북도,37030,김천시,37030590,지좌동,Jijwa-dong
경상북도,37030,김천시,37030620,율곡동,Yulgok-dong
경상북도,37040,안동시,,,Andong-si
경상북도,37040,안동시,37040110,풍산읍,Pungsan-eup
경상북도,37040,안동시,37040310,와룡면,Waryong-myeon
경상북도,37040,안동시,37040320,북후면,Bukhu-myeon
경상북도,37040,안동시,37040330,서후면,Seohu-myeon
경상북도,37040,안동시,37040340,풍천면,Pungcheon-myeon
경상북도,37040,안동시,37040350,일직면,Iljik-myeon
경상북도,37040,안동시,37040360,남후면,Namhu-myeon
경상북도,37040,안동시,37040370,남선면,Namseon-myeon
경상북도,37040,안동시,37040380,임하면,Imha-myeon
경상북도,37040,안동시,37040390,길안면,Giran-myeon
경상북도,37040,안동시,37040400,임동면,Imdong-myeon
경상북도,37040,안동시,37040410,예안면,Yean-myeon
경상북도,37040,안동시,37040420,도산면,Dosan-myeon
경상북도,37040,안동시,37040430,녹전면,Nokjeon-myeon
경상북도,37040,안동시,37040510,중구동,Junggu-dong
경상북도,37040,안동시,37040520,명륜동,Myeongnyun-dong
경상북도,37040,안동시,37040540,용상동,Yongsang-dong
경상북도,37040,안동시,37040620,서구동,Seogu-dong
경상북도,37040,안동시,37040560,태화동,Taehwa-dong
경상북도,37040,안동시,37040580,평화동,Pyeonghwa-dong
경상북도,37040,안동시,37040590,안기동,Angi-dong
경상북도,37040,안동시,37040600,옥동,Ok-dong
경상북도,37040,안동시,37040610,송하동,Songha-dong
경상북도,37040,안동시,37040630,강남동,Gangnam-dong
경상북도,37050,구미시,,,Gumi-si
경상북도,37050,구미시,37050110,선산읍,Seonsan-eup
경상북도,37050,구미시,37050120,고아읍,Goa-eup
경상북도,37050,구미시,37050130,산동읍,Sandong-eup
경상북도,37050,구미시,37050310,무을면,Mueul-myeon
경상북도,37050,구미시,37050320,옥성면,Okseong-myeon
경상북도,37050,구미시,37050330,도개면,Dogae-myeon
경상북도,37050,구미시,37050340,해평면,Haepyeong-myeon
경상북도,37050,구미시,37050360,장천면,Jangcheon-myeon
경상북도,37050,구미시,37050510,송정동,Songjeong-dong
경상북도,37050,구미시,37050750,원평동,Wonpyeong-dong
경상북도,37050,구미시,37050550,도량동,Doryang-dong
경상북도,37050,구미시,37050560,지산동,Jisan-dong
경상북도,37050,구미시,37050570,선주원남동,Seonjuwonnam-dong
경상북도,37050,구미시,37050590,형곡1동,Hyeonggok 1(il)-dong
경상북도,37050,구미시,37050600,형곡2동,Hyeonggok 2(i)-dong
경상북도,37050,구미시,37050610,신평1동,Sinpyeong 1(il)-dong
경상북도,37050,구미시,37050620,신평2동,Sinpyeong 2(i)-dong
경상북도,37050,구미시,37050730,비산동,Bisan-dong
경상북도,37050,구미시,37050660,광평동,Gwangpyeong-dong
경상북도,37050,구미시,37050670,상모사곡동,Sangmosagok-dong
경상북도,37050,구미시,37050690,임오동,Imo-dong
경상북도,37050,구미시,37050700,인동동,Indong-dong
경상북도,37050,구미시,37050710,진미동,Jinmi-dong
경상북도,37050,구미시,37050720,양포동,Yangpo-dong
경상북도,37050,구미시,37050740,공단동,Gongdan-dong
경상북도,37060,영주시,,,Yeongju-si
경상북도,37060,영주시,37060110,풍기읍,Punggi-eup
경상북도,37060,영주시,37060310,이산면,Isan-myeon
경상북도,37060,영주시,37060320,평은면,Pyeongeun-myeon
경상북도,37060,영주시,37060330,문수면,Munsu-myeon
경상북도,37060,영주시,37060340,장수면,Jangsu-myeon
경상북도,37060,영주시,37060350,안정면,Anjeong-myeon
경상북도,37060,영주시,37060360,봉현면,Bonghyeon-myeon
경상북도,37060,영주시,37060370,순흥면,Sunheung-myeon
경상북도,37060,영주시,37060380,단산면,Dansan-myeon
경상북도,37060,영주시,37060390,부석면,Buseok-myeon
경상북도,37060,영주시,37060510,상망동,Sangmang-dong
경상북도,37060,영주시,37060530,하망동,Hamang-dong
경상북도,37060,영주시,37060550,영주1동,Yeongju 1(il)-dong
경상북도,37060,영주시,37060580,영주2동,Yeongju 2(i)-dong
경상북도,37060,영주시,37060590,휴천1동,Hyucheon 1(il)-dong
경상북도,37060,영주시,37060600,휴천2동,Hyucheon 2(i)-dong
경상북도,37060,영주시,37060610,휴천3동,Hyucheon 3(sam)-dong
경상북도,37060,영주시,37060620,가흥1동,Gaheung 1(il)-dong
경상북도,37060,영주시,37060630,가흥2동,Gaheung 2(i)-dong
경상북도,37070,영천시,,,Yeongcheon-si
경상북도,37070,영천시,37070110,금호읍,Geumho-eup
경상북도,37070,영천시,37070310,청통면,Cheongtong-myeon
경상북도,37070,영천시,37070320,신녕면,Sinnyeong-myeon
경상북도,37070,영천시,37070330,화산면,Hwasan-myeon
경상북도,37070,영천시,37070340,화북면,Hwabuk-myeon
경상북도,37070,영천시,37070350,화남면,Hwanam-myeon
경상북도,37070,영천시,37070360,자양면,Jayang-myeon
경상북도,37070,영천시,37070370,임고면,Imgo-myeon
경상북도,37070,영천시,37070380,고경면,Gogyeong-myeon
경상북도,37070,영천시,37070390,북안면,Bugan-myeon
경상북도,37070,영천시,37070400,대창면,Daechang-myeon
경상북도,37070,영천시,37070510,동부동,Dongbu-dong
경상북도,37070,영천시,37070520,중앙동,Jungang-dong
경상북도,37070,영천시,37070530,서부동,Seobu-dong
경상북도,37070,영천시,37070540,완산동,Wansan-dong
경상북도,37070,영천시,37070550,남부동,Nambu-dong
경상북도,37080,상주시,,,Sangju-si
경상북도,37080,상주시,37080110,함창읍,Hamchang-eup
경상북도,37080,상주시,37080320,중동면,Jungdong-myeon
경상북도,37080,상주시,37080480,사벌국면,Sabeolguk-myeon
경상북도,37080,상주시,37080330,낙동면,Nakdong-myeon
경상북도,37080,상주시,37080340,청리면,Cheongni-myeon
경상북도,37080,상주시,37080350,공성면,Gongseong-myeon
경상북도,37080,상주시,37080360,외남면,Oenam-myeon
경상북도,37080,상주시,37080370,내서면,Naeseo-myeon
경상북도,37080,상주시,37080380,모동면,Modong-myeon
경상북도,37080,상주시,37080390,모서면,Moseo-myeon
경상북도,37080,상주시,37080400,화동면,Hwadong-myeon
경상북도,37080,상주시,37080410,화서면,Hwaseo-myeon
경상북도,37080,상주시,37080420,화북면,Hwabuk-myeon
경상북도,37080,상주시,37080430,외서면,Oeseo-myeon
경상북도,37080,상주시,37080440,은척면,Euncheok-myeon
경상북도,37080,상주시,37080450,공검면,Gonggeom-myeon
경상북도,37080,상주시,37080460,이안면,Ian-myeon
경상북도,37080,상주시,37080470,화남면,Hwanam-myeon
경상북도,37080,상주시,37080520,남원동,Namwon-dong
경상북도,37080,상주시,37080530,북문동,Bungmun-dong
경상북도,37080,상주시,37080540,계림동,Gyerim-dong
경상북도,37080,상주시,37080550,동문동,Dongmun-dong
경상북도,37080,상주시,37080560,동성동,Dongseong-dong
경상북도,37080,상주시,37080570,신흥동,Sinheung-dong
경상북도,37090,문경시,,,Mungyeong-si
경상북도,37090,문경시,37090110,문경읍,Mungyeong-eup
경상북도,37090,문경시,37090120,가은읍,Gaeun-eup
경상북도,37090,문경시,37090310,영순면,Yeongsun-myeon
경상북도,37090,문경시,37090320,산양면,Sanyang-myeon
경상북도,37090,문경시,37090330,호계면,Hogye-myeon
경상북도,37090,문경시,37090340,산북면,Sanbuk-myeon
경상북도,37090,문경시,37090350,동로면,Dongno-myeon
경상북도,37090,문경시,37090360,마성면,Maseong-myeon
경상북도,37090,문경시,37090370,농암면,Nongam-myeon
경상북도,37090,문경시,37090570,점촌1동,Jeomchon 1(il)-dong
경상북도,37090,문경시,37090580,점촌2동,Jeomchon 2(i)-dong
경상북도,37090,문경시,37090590,점촌3동,Jeomchon 3(sam)-dong
경상북도,37090,문경시,37090600,점촌4동,Jeomchon 4(sa)-dong
경상북도,37090,문경시,37090610,점촌5동,Jeomchon 5(o)-dong
경상북도,37100,경산시,,,Gyeongsan-si
경상북도,37100,경산시,37100110,하양읍,Hayang-eup
경상북도,37100,경산시,37100120,진량읍,Jillyang-eup
경상북도,37100,경산시,37100130,압량읍,Amnyang-eup
경상북도,37100,경산시,37100310,와촌면,Wachon-myeon
경상북도,37100,경산시,37100320,자인면,Jain-myeon
경상북도,37100,경산시,37100330,용성면,Yongseong-myeon
경상북도,37100,경산시,37100340,남산면,Namsan-myeon
경상북도,37100,경산시,37100360,남천면,Namcheon-myeon
경상북도,37100,경산시,37100560,중방동,Jungbang-dong
경상북도,37100,경산시,37100510,중앙동,Jungang-dong
경상북도,37100,경산시,37100540,남부동,Nambu-dong
경상북도,37100,경산시,37100530,서부1동,Seobu 1(il)-dong
